394321,Crusader Kings II: Conclave Content Pack,21.0,http://store.steampowered.com/app/394321
394340,Valhalla Hills: Two-Horned Helmet Edition,0,http://store.steampowered.com/app/394340
394350,Bulb Boy Demo,0,http://store.steampowered.com/app/394350
394360,Hearts of Iron IV,0,http://store.steampowered.com/app/394360
394370,Golden Rush - Premium 1 year,0,http://store.steampowered.com/app/394370
263300,BlazBlue: Calamity Trigger,36.0,http://store.steampowered.com/app/263300
394390,Daydreamer,38.0,http://store.steampowered.com/app/394390
263320,Saturday Morning RPG,28.0,http://store.steampowered.com/app/263320
394400,Three Digits - Soundtrack,28.0,http://store.steampowered.com/app/394400
394410,Golden Rush - Paladin Hero,0,http://store.steampowered.com/app/394410
263340,Continue?9876543210,0,http://store.steampowered.com/app/263340
1200,Red Orchestra: Ostfront 41-45,36.0,http://store.steampowered.com/app/1200
394420,Golden Rush - Assassin Hero,0,http://store.steampowered.com/app/394420
394421,Golden Rush - Witch Hero,0,http://store.steampowered.com/app/394421
394423,Golden Rush - Barbarian's Full Set of Artifacts,0,http://store.steampowered.com/app/394423
394430,Dimension Drive,0,http://store.steampowered.com/app/394430
263360,3089 -- Futuristic Action RPG,28.0,http://store.steampowered.com/app/263360
1230,Mare Nostrum,0,http://store.steampowered.com/app/1230
394450,"Warhammer 40,000: Deathwatch - Enhanced Edition",78.0,http://store.steampowered.com/app/394450
263380,Driftmoon,48.0,http://store.steampowered.com/app/263380
1250,Killing Floor,68.0,http://store.steampowered.com/app/1250
1256,Killing Floor Outbreak Character Pack,31.0,http://store.steampowered.com/app/1256
1257,Killing Floor: Nightfall Character Pack,31.0,http://store.steampowered.com/app/1257
394480,Ringies,18.0,http://store.steampowered.com/app/394480
263420,Probably Archery,21.0,http://store.steampowered.com/app/263420
1280,Darkest Hour: Europe '44-'45,0,http://store.steampowered.com/app/1280
1300,SiN Episodes: Emergence,0,http://store.steampowered.com/app/1300
1309,SiN Episodes: Emergence,0,http://store.steampowered.com/app/1309
1313,SiN Episodes: Emergence,0,http://store.steampowered.com/app/1313
263460,Girls Like Robots,0,http://store.steampowered.com/app/263460
394540,Spaceport Hope,31.0,http://store.steampowered.com/app/394540
394550,Gunman Clive 2,15.0,http://store.steampowered.com/app/394550
263480,Final Rush,21.0,http://store.steampowered.com/app/263480
394560,Pinball Arcade: Season Five Pack,88.0,http://store.steampowered.com/app/394560
394561,Pinball Arcade: Season Five Pro Pack,112.0,http://store.steampowered.com/app/394561
263500,Dragons and Titans,0,http://store.steampowered.com/app/263500
263520,Enola,48.0,http://store.steampowered.com/app/263520
394600,Mighty Gunvolt,21.0,http://store.steampowered.com/app/394600
263540,Villagers and Heroes,0,http://store.steampowered.com/app/263540
263560,Paper Sorcerer,21.0,http://store.steampowered.com/app/263560
394650,Satellite Reign Soundtrack,31.0,http://store.steampowered.com/app/394650
394680,Mountain Crime: Requital,15.0,http://store.steampowered.com/app/394680
394690,Tower Unite,0,http://store.steampowered.com/app/394690
263620,Mitsurugi Kamui Hikae,36.0,http://store.steampowered.com/app/263620
394700,Karma. Incarnation 1,0,http://store.steampowered.com/app/394700
394710,Karma. Incarnation 1 Demo,0,http://store.steampowered.com/app/394710
263640,CDF Ghostship,55.0,http://store.steampowered.com/app/263640
1500,Darwinia,36.0,http://store.steampowered.com/app/1500
1502,Darwinia Demo,0,http://store.steampowered.com/app/1502
1510,Uplink,36.0,http://store.steampowered.com/app/1510
394730,Bloodbath Kavkaz - Khovan Revenge,0,http://store.steampowered.com/app/394730
1520,DEFCON,36.0,http://store.steampowered.com/app/1520
1522,DEFCON Demo,0,http://store.steampowered.com/app/1522
1530,Multiwinia,36.0,http://store.steampowered.com/app/1530
394750,Victor Vran: Original Soundtrack and Artbook,28.0,http://store.steampowered.com/app/394750
263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,21.0,http://store.steampowered.com/app/263680
1540,Multiwinia Demo,0,http://store.steampowered.com/app/1540
394760,Dead Effect 2,52.0,http://store.steampowered.com/app/394760
394770,Owys,6.0,http://store.steampowered.com/app/394770
263700,Muffin Knight,0,http://store.steampowered.com/app/263700
394790,Navpoint Demo,0,http://store.steampowered.com/app/394790
394810,Fantasy Grounds - War of the Dead Chapter 1 for Savage Worlds,48.0,http://store.steampowered.com/app/394810
394811,Fantasy Grounds - Interface Zero 2.0 for Savage Worlds,68.0,http://store.steampowered.com/app/394811
263740,FootLOL: Epic Fail League,21.0,http://store.steampowered.com/app/263740
1600,Dangerous Waters,48.0,http://store.steampowered.com/app/1600
1610,Space Empires IV Deluxe,36.0,http://store.steampowered.com/app/1610
394830,One Upon Light,40.0,http://store.steampowered.com/app/394830
1620,Jagged Alliance 2 Gold,68.0,http://store.steampowered.com/app/1620
394840,Mars Colony: Frontier,36.0,http://store.steampowered.com/app/394840
1630,Disciples II: Rise of the Elves ,28.0,http://store.steampowered.com/app/1630
394850,Square Brawl,21.0,http://store.steampowered.com/app/394850
1640,Disciples II: Gallean's Return,28.0,http://store.steampowered.com/app/1640
394870,Office Battle,6.0,http://store.steampowered.com/app/394870
263800,Spaceforce Constellations,36.0,http://store.steampowered.com/app/263800
1670,Iron Warriors: T - 72 Tank Command ,21.0,http://store.steampowered.com/app/1670
394890,Catching Up,11.0,http://store.steampowered.com/app/394890
263820,EvilQuest,0,http://store.steampowered.com/app/263820
394900,The Borrower,11.0,http://store.steampowered.com/app/394900
1690,Space Empires V,48.0,http://store.steampowered.com/app/1690
394910,Past Your Eyes,11.0,http://store.steampowered.com/app/394910
263840,Out of the Park Baseball 14,68.0,http://store.steampowered.com/app/263840
1700,Arx Fatalis,21.0,http://store.steampowered.com/app/1700
394920,Future Farmer,18.0,http://store.steampowered.com/app/394920
1710,Arx Fatalis Demo,0,http://store.steampowered.com/app/1710
394930,God's Work,18.0,http://store.steampowered.com/app/394930
263860,SPACECOM,36.0,http://store.steampowered.com/app/263860
394940,Gillespie,18.0,http://store.steampowered.com/app/394940
263880,Aqua Kitty - Milk Mine Defender,28.0,http://store.steampowered.com/app/263880
394960,The Facility,0,http://store.steampowered.com/app/394960
394970,DEADBOLT,0,http://store.steampowered.com/app/394970
394990,Habitus,34.0,http://store.steampowered.com/app/394990
263920,Zombie Grinder,34.0,http://store.steampowered.com/app/263920
263940,Red Baron Pack,36.0,http://store.steampowered.com/app/263940
395020,Master Spy OST,21.0,http://store.steampowered.com/app/395020
263960,Wyv and Keep: The Temple of the Lost Idol,48.0,http://store.steampowered.com/app/263960
395050,Satellite Reign: Reboot - Prequel Novella,18.0,http://store.steampowered.com/app/395050
395051,The Art of Satellite Reign: Art Book,18.0,http://store.steampowered.com/app/395051
263980,Out There Somewhere,5.0,http://store.steampowered.com/app/263980
